# Renewables.ninja Solar PV (Point API) - 52.463, -1.994 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""52.46348915344535"""," ""lon"": ""-1.9943627498566803"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""125"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
12/01/2019 21:00,12/01/2019 21:00,0,0,0,7.806,,,,,,,,,,,,,
12/01/2019 22:00,12/01/2019 22:00,0,0,0,7.892,,,,,,,,,,,,,
12/01/2019 23:00,12/01/2019 23:00,0,0,0,7.979,,,,,,,,,,,,,
13/01/2019 00:00,13/01/2019 00:00,0,0,0,7.986,,,,,,,,,,,,,
13/01/2019 01:00,13/01/2019 01:00,0,0,0,7.934,,,,,,,,,,,,,
13/01/2019 02:00,13/01/2019 02:00,0,0,0,7.858,,,,,,,,,,,,,
13/01/2019 03:00,13/01/2019 03:00,0,0,0,7.733,,,,,,,,,,,,,
13/01/2019 04:00,13/01/2019 04:00,0,0,0,7.619,,,,,,,,,,,,,
13/01/2019 05:00,13/01/2019 05:00,0,0,0,7.48,,,,,,,,,,,,,
13/01/2019 06:00,13/01/2019 06:00,0,0,0,7.387,,,,,,,,,,,,,
13/01/2019 07:00,13/01/2019 07:00,0,0,0,7.26,,,,,,,,,,,,,
13/01/2019 08:00,13/01/2019 08:00,0.006,0.006,0.01,7.275,,,,,,,,,,,,,
13/01/2019 09:00,13/01/2019 09:00,0.06,0.027,0.051,7.688,,,,,,,,,,,,,
13/01/2019 10:00,13/01/2019 10:00,0.128,0.059,0.092,8.344,,,,,,,,,,,,,
13/01/2019 11:00,13/01/2019 11:00,0.149,0.06,0.113,8.99,,,,,,,,,,,,,
13/01/2019 12:00,13/01/2019 12:00,0.095,0.02,0.097,9.31,,,,,,,,,,,,,
13/01/2019 13:00,13/01/2019 13:00,0.054,0.006,0.066,9.322,,,,,,,,,,,,,
13/01/2019 14:00,13/01/2019 14:00,0.029,0.002,0.042,9.108,,,,,,,,,,,,,
13/01/2019 15:00,13/01/2019 15:00,0.005,0,0.015,8.693,,,,,,,,,,,,,
13/01/2019 16:00,13/01/2019 16:00,0,0,0,8.055,,,,,,,,,,,,,
13/01/2019 17:00,13/01/2019 17:00,0,0,0,7.467,,,,,,,,,,,,,
13/01/2019 18:00,13/01/2019 18:00,0,0,0,6.888,,,,,,,,,,,,,
13/01/2019 19:00,13/01/2019 19:00,0,0,0,6.214,,,,,,,,,,,,,
13/01/2019 20:00,13/01/2019 20:00,0,0,0,5.691,,,,,,,,,,,,,
13/01/2019 21:00,13/01/2019 21:00,0,0,0,5.341,,,,,,,,,,,,,
13/01/2019 22:00,13/01/2019 22:00,0,0,0,5.118,,,,,,,,,,,,,
13/01/2019 23:00,13/01/2019 23:00,0,0,0,5.071,,,,,,,,,,,,,
14/01/2019 00:00,14/01/2019 00:00,0,0,0,5.141,,,,,,,,,,,,,
14/01/2019 01:00,14/01/2019 01:00,0,0,0,5.269,,,,,,,,,,,,,
14/01/2019 02:00,14/01/2019 02:00,0,0,0,5.402,,,,,,,,,,,,,
14/01/2019 03:00,14/01/2019 03:00,0,0,0,5.495,,,,,,,,,,,,,
14/01/2019 04:00,14/01/2019 04:00,0,0,0,5.621,,,,,,,,,,,,,
14/01/2019 05:00,14/01/2019 05:00,0,0,0,5.665,,,,,,,,,,,,,
14/01/2019 06:00,14/01/2019 06:00,0,0,0,5.639,,,,,,,,,,,,,
14/01/2019 07:00,14/01/2019 07:00,0,0,0,5.523,,,,,,,,,,,,,
14/01/2019 08:00,14/01/2019 08:00,0.004,0.004,0.008,5.416,,,,,,,,,,,,,
14/01/2019 09:00,14/01/2019 09:00,0.055,0.023,0.05,5.752,,,,,,,,,,,,,
14/01/2019 10:00,14/01/2019 10:00,0.106,0.041,0.086,6.356,,,,,,,,,,,,,
14/01/2019 11:00,14/01/2019 11:00,0.149,0.06,0.112,6.975,,,,,,,,,,,,,
14/01/2019 12:00,14/01/2019 12:00,0.129,0.041,0.11,7.303,,,,,,,,,,,,,
14/01/2019 13:00,14/01/2019 13:00,0.102,0.026,0.097,7.31,,,,,,,,,,,,,
14/01/2019 14:00,14/01/2019 14:00,0.047,0.006,0.059,6.882,,,,,,,,,,,,,
14/01/2019 15:00,14/01/2019 15:00,0.009,0,0.019,5.851,,,,,,,,,,,,,
14/01/2019 16:00,14/01/2019 16:00,0,0,0,4.922,,,,,,,,,,,,,
14/01/2019 17:00,14/01/2019 17:00,0,0,0,4.42,,,,,,,,,,,,,
14/01/2019 18:00,14/01/2019 18:00,0,0,0,3.913,,,,,,,,,,,,,
14/01/2019 19:00,14/01/2019 19:00,0,0,0,3.389,,,,,,,,,,,,,
14/01/2019 20:00,14/01/2019 20:00,0,0,0,2.969,,,,,,,,,,,,,
14/01/2019 21:00,14/01/2019 21:00,0,0,0,2.86,,,,,,,,,,,,,
14/01/2019 22:00,14/01/2019 22:00,0,0,0,2.693,,,,,,,,,,,,,
14/01/2019 23:00,14/01/2019 23:00,0,0,0,3.043,,,,,,,,,,,,,
15/01/2019 00:00,15/01/2019 00:00,0,0,0,3.291,,,,,,,,,,,,,
15/01/2019 01:00,15/01/2019 01:00,0,0,0,3.662,,,,,,,,,,,,,
15/01/2019 02:00,15/01/2019 02:00,0,0,0,4.185,,,,,,,,,,,,,
15/01/2019 03:00,15/01/2019 03:00,0,0,0,4.526,,,,,,,,,,,,,
15/01/2019 04:00,15/01/2019 04:00,0,0,0,4.701,,,,,,,,,,,,,
15/01/2019 05:00,15/01/2019 05:00,0,0,0,4.817,,,,,,,,,,,,,
15/01/2019 06:00,15/01/2019 06:00,0,0,0,5.03,,,,,,,,,,,,,
15/01/2019 07:00,15/01/2019 07:00,0,0,0,5.11,,,,,,,,,,,,,
15/01/2019 08:00,15/01/2019 08:00,0.008,0.007,0.011,5.161,,,,,,,,,,,,,
15/01/2019 09:00,15/01/2019 09:00,0.085,0.046,0.058,5.939,,,,,,,,,,,,,
15/01/2019 10:00,15/01/2019 10:00,0.166,0.095,0.095,6.789,,,,,,,,,,,,,
15/01/2019 11:00,15/01/2019 11:00,0.188,0.1,0.113,7.49,,,,,,,,,,,,,
15/01/2019 12:00,15/01/2019 12:00,0.183,0.093,0.116,7.937,,,,,,,,,,,,,
15/01/2019 13:00,15/01/2019 13:00,0.141,0.061,0.103,8.109,,,,,,,,,,,,,
15/01/2019 14:00,15/01/2019 14:00,0.06,0.011,0.068,7.834,,,,,,,,,,,,,
15/01/2019 15:00,15/01/2019 15:00,0.006,0,0.015,7.203,,,,,,,,,,,,,
15/01/2019 16:00,15/01/2019 16:00,0,0,0,6.856,,,,,,,,,,,,,
15/01/2019 17:00,15/01/2019 17:00,0,0,0,6.803,,,,,,,,,,,,,
15/01/2019 18:00,15/01/2019 18:00,0,0,0,6.67,,,,,,,,,,,,,
15/01/2019 19:00,15/01/2019 19:00,0,0,0,6.598,,,,,,,,,,,,,
15/01/2019 20:00,15/01/2019 20:00,0,0,0,6.75,,,,,,,,,,,,,
15/01/2019 21:00,15/01/2019 21:00,0,0,0,6.758,,,,,,,,,,,,,
15/01/2019 22:00,15/01/2019 22:00,0,0,0,6.723,,,,,,,,,,,,,
15/01/2019 23:00,15/01/2019 23:00,0,0,0,6.674,,,,,,,,,,,,,
16/01/2019 00:00,16/01/2019 00:00,0,0,0,6.745,,,,,,,,,,,,,
16/01/2019 01:00,16/01/2019 01:00,0,0,0,6.809,,,,,,,,,,,,,
16/01/2019 02:00,16/01/2019 02:00,0,0,0,6.802,,,,,,,,,,,,,
16/01/2019 03:00,16/01/2019 03:00,0,0,0,6.822,,,,,,,,,,,,,
16/01/2019 04:00,16/01/2019 04:00,0,0,0,6.93,,,,,,,,,,,,,
16/01/2019 05:00,16/01/2019 05:00,0,0,0,7.007,,,,,,,,,,,,,
16/01/2019 06:00,16/01/2019 06:00,0,0,0,7.009,,,,,,,,,,,,,
16/01/2019 07:00,16/01/2019 07:00,0,0,0,7.004,,,,,,,,,,,,,
16/01/2019 08:00,16/01/2019 08:00,0.004,0.003,0.009,7.088,,,,,,,,,,,,,
16/01/2019 09:00,16/01/2019 09:00,0.038,0.011,0.043,7.399,,,,,,,,,,,,,
16/01/2019 10:00,16/01/2019 10:00,0.08,0.021,0.078,7.768,,,,,,,,,,,,,
16/01/2019 11:00,16/01/2019 11:00,0.12,0.034,0.108,7.759,,,,,,,,,,,,,
16/01/2019 12:00,16/01/2019 12:00,0.087,0.014,0.093,6.937,,,,,,,,,,,,,
16/01/2019 13:00,16/01/2019 13:00,0.059,0.006,0.071,5.994,,,,,,,,,,,,,
16/01/2019 14:00,16/01/2019 14:00,0.036,0.003,0.049,5.391,,,,,,,,,,,,,
16/01/2019 15:00,16/01/2019 15:00,0.01,0,0.021,4.61,,,,,,,,,,,,,
16/01/2019 16:00,16/01/2019 16:00,0,0,0,3.085,,,,,,,,,,,,,
16/01/2019 17:00,16/01/2019 17:00,0,0,0,2.509,,,,,,,,,,,,,
16/01/2019 18:00,16/01/2019 18:00,0,0,0,2.267,,,,,,,,,,,,,
16/01/2019 19:00,16/01/2019 19:00,0,0,0,2.384,,,,,,,,,,,,,
16/01/2019 20:00,16/01/2019 20:00,0,0,0,2.354,,,,,,,,,,,,,
16/01/2019 21:00,16/01/2019 21:00,0,0,0,2.292,,,,,,,,,,,,,
16/01/2019 22:00,16/01/2019 22:00,0,0,0,2.441,,,,,,,,,,,,,
16/01/2019 23:00,16/01/2019 23:00,0,0,0,2.492,,,,,,,,,,,,,
17/01/2019 00:00,17/01/2019 00:00,0,0,0,2.285,,,,,,,,,,,,,
17/01/2019 01:00,17/01/2019 01:00,0,0,0,1.947,,,,,,,,,,,,,
17/01/2019 02:00,17/01/2019 02:00,0,0,0,1.832,,,,,,,,,,,,,
17/01/2019 03:00,17/01/2019 03:00,0,0,0,1.839,,,,,,,,,,,,,
17/01/2019 04:00,17/01/2019 04:00,0,0,0,1.867,,,,,,,,,,,,,
17/01/2019 05:00,17/01/2019 05:00,0,0,0,1.373,,,,,,,,,,,,,
17/01/2019 06:00,17/01/2019 06:00,0,0,0,0.145,,,,,,,,,,,,,
17/01/2019 07:00,17/01/2019 07:00,0,0,0,-0.921,,,,,,,,,,,,,
17/01/2019 08:00,17/01/2019 08:00,0.113,0.113,0.017,-1.11,,,,,,,,,,,,,
17/01/2019 09:00,17/01/2019 09:00,0.328,0.303,0.049,-0.013,,,,,,,,,,,,,
17/01/2019 10:00,17/01/2019 10:00,0.409,0.382,0.062,1.429,,,,,,,,,,,,,
17/01/2019 11:00,17/01/2019 11:00,0.403,0.372,0.069,2.807,,,,,,,,,,,,,
17/01/2019 12:00,17/01/2019 12:00,0.354,0.319,0.068,3.472,,,,,,,,,,,,,
17/01/2019 13:00,17/01/2019 13:00,0.248,0.208,0.065,3.647,,,,,,,,,,,,,
17/01/2019 14:00,17/01/2019 14:00,0.117,0.08,0.056,3.293,,,,,,,,,,,,,
17/01/2019 15:00,17/01/2019 15:00,0.018,0,0.03,1.625,,,,,,,,,,,,,
17/01/2019 16:00,17/01/2019 16:00,0,0,0,-0.555,,,,,,,,,,,,,
17/01/2019 17:00,17/01/2019 17:00,0,0,0,-0.824,,,,,,,,,,,,,
17/01/2019 18:00,17/01/2019 18:00,0,0,0,-1.079,,,,,,,,,,,,,
17/01/2019 19:00,17/01/2019 19:00,0,0,0,-1.188,,,,,,,,,,,,,
17/01/2019 20:00,17/01/2019 20:00,0,0,0,-0.786,,,,,,,,,,,,,
17/01/2019 21:00,17/01/2019 21:00,0,0,0,-0.506,,,,,,,,,,,,,
17/01/2019 22:00,17/01/2019 22:00,0,0,0,-0.145,,,,,,,,,,,,,
17/01/2019 23:00,17/01/2019 23:00,0,0,0,-0.126,,,,,,,,,,,,,
18/01/2019 00:00,18/01/2019 00:00,0,0,0,-0.513,,,,,,,,,,,,,
18/01/2019 01:00,18/01/2019 01:00,0,0,0,-1.277,,,,,,,,,,,,,
18/01/2019 02:00,18/01/2019 02:00,0,0,0,-1.679,,,,,,,,,,,,,
18/01/2019 03:00,18/01/2019 03:00,0,0,0,-1.586,,,,,,,,,,,,,
18/01/2019 04:00,18/01/2019 04:00,0,0,0,-1.545,,,,,,,,,,,,,
18/01/2019 05:00,18/01/2019 05:00,0,0,0,-1.569,,,,,,,,,,,,,
18/01/2019 06:00,18/01/2019 06:00,0,0,0,-1.509,,,,,,,,,,,,,
18/01/2019 07:00,18/01/2019 07:00,0,0,0,-1.392,,,,,,,,,,,,,
18/01/2019 08:00,18/01/2019 08:00,0.002,0.002,0.007,-1.077,,,,,,,,,,,,,
18/01/2019 09:00,18/01/2019 09:00,0.018,0.003,0.028,-0.402,,,,,,,,,,,,,
18/01/2019 10:00,18/01/2019 10:00,0.037,0.004,0.048,0.425,,,,,,,,,,,,,
18/01/2019 11:00,18/01/2019 11:00,0.053,0.005,0.064,1.031,,,,,,,,,,,,,
18/01/2019 12:00,18/01/2019 12:00,0.058,0.004,0.07,1.557,,,,,,,,,,,,,
18/01/2019 13:00,18/01/2019 13:00,0.046,0.003,0.058,1.873,,,,,,,,,,,,,
18/01/2019 14:00,18/01/2019 14:00,0.028,0.001,0.041,1.901,,,,,,,,,,,,,
18/01/2019 15:00,18/01/2019 15:00,0.007,0,0.016,1.745,,,,,,,,,,,,,
18/01/2019 16:00,18/01/2019 16:00,0,0,0,1.573,,,,,,,,,,,,,
18/01/2019 17:00,18/01/2019 17:00,0,0,0,1.638,,,,,,,,,,,,,
18/01/2019 18:00,18/01/2019 18:00,0,0,0,1.567,,,,,,,,,,,,,
18/01/2019 19:00,18/01/2019 19:00,0,0,0,1.331,,,,,,,,,,,,,
18/01/2019 20:00,18/01/2019 20:00,0,0,0,1.112,,,,,,,,,,,,,
18/01/2019 21:00,18/01/2019 21:00,0,0,0,0.861,,,,,,,,,,,,,
18/01/2019 22:00,18/01/2019 22:00,0,0,0,0.722,,,,,,,,,,,,,
18/01/2019 23:00,18/01/2019 23:00,0,0,0,0.587,,,,,,,,,,,,,
19/01/2019 00:00,19/01/2019 00:00,0,0,0,0.541,,,,,,,,,,,,,
19/01/2019 01:00,19/01/2019 01:00,0,0,0,0.596,,,,,,,,,,,,,
19/01/2019 02:00,19/01/2019 02:00,0,0,0,0.644,,,,,,,,,,,,,
19/01/2019 03:00,19/01/2019 03:00,0,0,0,0.75,,,,,,,,,,,,,
19/01/2019 04:00,19/01/2019 04:00,0,0,0,1.046,,,,,,,,,,,,,
19/01/2019 05:00,19/01/2019 05:00,0,0,0,1.418,,,,,,,,,,,,,
19/01/2019 06:00,19/01/2019 06:00,0,0,0,1.701,,,,,,,,,,,,,
19/01/2019 07:00,19/01/2019 07:00,0,0,0,1.936,,,,,,,,,,,,,
19/01/2019 08:00,19/01/2019 08:00,0,0.001,0.004,2.181,,,,,,,,,,,,,
19/01/2019 09:00,19/01/2019 09:00,0.01,0.001,0.019,2.475,,,,,,,,,,,,,
19/01/2019 10:00,19/01/2019 10:00,0.029,0.002,0.041,2.794,,,,,,,,,,,,,
19/01/2019 11:00,19/01/2019 11:00,0.044,0.003,0.056,3.183,,,,,,,,,,,,,
19/01/2019 12:00,19/01/2019 12:00,0.056,0.004,0.069,3.561,,,,,,,,,,,,,
19/01/2019 13:00,19/01/2019 13:00,0.045,0.002,0.059,3.761,,,,,,,,,,,,,
19/01/2019 14:00,19/01/2019 14:00,0.024,0.001,0.037,3.693,,,,,,,,,,,,,
19/01/2019 15:00,19/01/2019 15:00,0.005,0,0.013,3.37,,,,,,,,,,,,,
19/01/2019 16:00,19/01/2019 16:00,0,0,0,2.833,,,,,,,,,,,,,
19/01/2019 17:00,19/01/2019 17:00,0,0,0,2.492,,,,,,,,,,,,,
19/01/2019 18:00,19/01/2019 18:00,0,0,0,2.127,,,,,,,,,,,,,
19/01/2019 19:00,19/01/2019 19:00,0,0,0,1.754,,,,,,,,,,,,,
19/01/2019 20:00,19/01/2019 20:00,0,0,0,1.398,,,,,,,,,,,,,
19/01/2019 21:00,19/01/2019 21:00,0,0,0,1.054,,,,,,,,,,,,,
19/01/2019 22:00,19/01/2019 22:00,0,0,0,0.717,,,,,,,,,,,,,
19/01/2019 23:00,19/01/2019 23:00,0,0,0,0.34,,,,,,,,,,,,,
20/01/2019 00:00,20/01/2019 00:00,0,0,0,-0.033,,,,,,,,,,,,,
20/01/2019 01:00,20/01/2019 01:00,0,0,0,-0.315,,,,,,,,,,,,,
20/01/2019 02:00,20/01/2019 02:00,0,0,0,-0.515,,,,,,,,,,,,,
20/01/2019 03:00,20/01/2019 03:00,0,0,0,-0.559,,,,,,,,,,,,,
20/01/2019 04:00,20/01/2019 04:00,0,0,0,-0.621,,,,,,,,,,,,,
20/01/2019 05:00,20/01/2019 05:00,0,0,0,-0.691,,,,,,,,,,,,,
20/01/2019 06:00,20/01/2019 06:00,0,0,0,-0.73,,,,,,,,,,,,,
20/01/2019 07:00,20/01/2019 07:00,0,0,0,-0.766,,,,,,,,,,,,,
20/01/2019 08:00,20/01/2019 08:00,0.026,0.021,0.018,-0.451,,,,,,,,,,,,,
20/01/2019 09:00,20/01/2019 09:00,0.097,0.05,0.064,0.459,,,,,,,,,,,,,
20/01/2019 10:00,20/01/2019 10:00,0.148,0.068,0.098,1.291,,,,,,,,,,,,,
20/01/2019 11:00,20/01/2019 11:00,0.174,0.076,0.119,2.879,,,,,,,,,,,,,
20/01/2019 12:00,20/01/2019 12:00,0.155,0.056,0.119,3.864,,,,,,,,,,,,,
20/01/2019 13:00,20/01/2019 13:00,0.131,0.043,0.108,4.22,,,,,,,,,,,,,
20/01/2019 14:00,20/01/2019 14:00,0.075,0.016,0.077,4.096,,,,,,,,,,,,,
20/01/2019 15:00,20/01/2019 15:00,0.018,0,0.03,2.796,,,,,,,,,,,,,
20/01/2019 16:00,20/01/2019 16:00,0,0,0.001,1.5,,,,,,,,,,,,,
20/01/2019 17:00,20/01/2019 17:00,0,0,0,1.239,,,,,,,,,,,,,
20/01/2019 18:00,20/01/2019 18:00,0,0,0,1.141,,,,,,,,,,,,,
20/01/2019 19:00,20/01/2019 19:00,0,0,0,0.952,,,,,,,,,,,,,
20/01/2019 20:00,20/01/2019 20:00,0,0,0,0.728,,,,,,,,,,,,,
20/01/2019 21:00,20/01/2019 21:00,0,0,0,0.493,,,,,,,,,,,,,
20/01/2019 22:00,20/01/2019 22:00,0,0,0,0.534,,,,,,,,,,,,,
20/01/2019 23:00,20/01/2019 23:00,0,0,0,0.805,,,,,,,,,,,,,
21/01/2019 00:00,21/01/2019 00:00,0,0,0,0.81,,,,,,,,,,,,,
21/01/2019 01:00,21/01/2019 01:00,0,0,0,0.882,,,,,,,,,,,,,
21/01/2019 02:00,21/01/2019 02:00,0,0,0,0.996,,,,,,,,,,,,,
21/01/2019 03:00,21/01/2019 03:00,0,0,0,1.28,,,,,,,,,,,,,
21/01/2019 04:00,21/01/2019 04:00,0,0,0,1.498,,,,,,,,,,,,,
21/01/2019 05:00,21/01/2019 05:00,0,0,0,1.607,,,,,,,,,,,,,
21/01/2019 06:00,21/01/2019 06:00,0,0,0,1.499,,,,,,,,,,,,,
21/01/2019 07:00,21/01/2019 07:00,0,0,0,1.234,,,,,,,,,,,,,
21/01/2019 08:00,21/01/2019 08:00,0.007,0.004,0.013,1.33,,,,,,,,,,,,,
21/01/2019 09:00,21/01/2019 09:00,0.04,0.009,0.046,2.256,,,,,,,,,,,,,
21/01/2019 10:00,21/01/2019 10:00,0.072,0.013,0.077,2.693,,,,,,,,,,,,,
21/01/2019 11:00,21/01/2019 11:00,0.068,0.007,0.078,2.866,,,,,,,,,,,,,
21/01/2019 12:00,21/01/2019 12:00,0.05,0.003,0.063,2.982,,,,,,,,,,,,,
21/01/2019 13:00,21/01/2019 13:00,0.043,0.002,0.056,3.092,,,,,,,,,,,,,
21/01/2019 14:00,21/01/2019 14:00,0.027,0.001,0.04,3.055,,,,,,,,,,,,,
21/01/2019 15:00,21/01/2019 15:00,0.005,0,0.014,2.817,,,,,,,,,,,,,
21/01/2019 16:00,21/01/2019 16:00,0,0,0,2.64,,,,,,,,,,,,,
21/01/2019 17:00,21/01/2019 17:00,0,0,0,2.763,,,,,,,,,,,,,
21/01/2019 18:00,21/01/2019 18:00,0,0,0,2.896,,,,,,,,,,,,,
21/01/2019 19:00,21/01/2019 19:00,0,0,0,2.925,,,,,,,,,,,,,
21/01/2019 20:00,21/01/2019 20:00,0,0,0,2.934,,,,,,,,,,,,,
21/01/2019 21:00,21/01/2019 21:00,0,0,0,3.024,,,,,,,,,,,,,
21/01/2019 22:00,21/01/2019 22:00,0,0,0,3.205,,,,,,,,,,,,,
21/01/2019 23:00,21/01/2019 23:00,0,0,0,3.272,,,,,,,,,,,,,
22/01/2019 00:00,22/01/2019 00:00,0,0,0,3.078,,,,,,,,,,,,,
22/01/2019 01:00,22/01/2019 01:00,0,0,0,2.009,,,,,,,,,,,,,
22/01/2019 02:00,22/01/2019 02:00,0,0,0,0.864,,,,,,,,,,,,,
22/01/2019 03:00,22/01/2019 03:00,0,0,0,0.592,,,,,,,,,,,,,
22/01/2019 04:00,22/01/2019 04:00,0,0,0,0.582,,,,,,,,,,,,,
22/01/2019 05:00,22/01/2019 05:00,0,0,0,0.454,,,,,,,,,,,,,
22/01/2019 06:00,22/01/2019 06:00,0,0,0,0.125,,,,,,,,,,,,,
22/01/2019 07:00,22/01/2019 07:00,0,0,0,-0.32,,,,,,,,,,,,,
22/01/2019 08:00,22/01/2019 08:00,0.039,0.03,0.023,-0.386,,,,,,,,,,,,,
22/01/2019 09:00,22/01/2019 09:00,0.1,0.049,0.068,0.744,,,,,,,,,,,,,
22/01/2019 10:00,22/01/2019 10:00,0.181,0.09,0.11,1.7,,,,,,,,,,,,,
22/01/2019 11:00,22/01/2019 11:00,0.13,0.034,0.115,2.464,,,,,,,,,,,,,
22/01/2019 12:00,22/01/2019 12:00,0.053,0.004,0.065,2.398,,,,,,,,,,,,,
22/01/2019 13:00,22/01/2019 13:00,0.029,0.001,0.042,2.059,,,,,,,,,,,,,
22/01/2019 14:00,22/01/2019 14:00,0.024,0.001,0.036,1.979,,,,,,,,,,,,,
22/01/2019 15:00,22/01/2019 15:00,0.01,0,0.02,1.787,,,,,,,,,,,,,
22/01/2019 16:00,22/01/2019 16:00,0,0,0.001,0.84,,,,,,,,,,,,,
22/01/2019 17:00,22/01/2019 17:00,0,0,0,0.121,,,,,,,,,,,,,
22/01/2019 18:00,22/01/2019 18:00,0,0,0,-0.159,,,,,,,,,,,,,
22/01/2019 19:00,22/01/2019 19:00,0,0,0,-0.363,,,,,,,,,,,,,
22/01/2019 20:00,22/01/2019 20:00,0,0,0,-0.522,,,,,,,,,,,,,
22/01/2019 21:00,22/01/2019 21:00,0,0,0,-0.473,,,,,,,,,,,,,
22/01/2019 22:00,22/01/2019 22:00,0,0,0,-0.528,,,,,,,,,,,,,
22/01/2019 23:00,22/01/2019 23:00,0,0,0,-0.628,,,,,,,,,,,,,
23/01/2019 00:00,23/01/2019 00:00,0,0,0,-0.712,,,,,,,,,,,,,
23/01/2019 01:00,23/01/2019 01:00,0,0,0,-0.818,,,,,,,,,,,,,
23/01/2019 02:00,23/01/2019 02:00,0,0,0,-0.946,,,,,,,,,,,,,
23/01/2019 03:00,23/01/2019 03:00,0,0,0,-1.127,,,,,,,,,,,,,
23/01/2019 04:00,23/01/2019 04:00,0,0,0,-1.387,,,,,,,,,,,,,
23/01/2019 05:00,23/01/2019 05:00,0,0,0,-1.547,,,,,,,,,,,,,
23/01/2019 06:00,23/01/2019 06:00,0,0,0,-1.608,,,,,,,,,,,,,
23/01/2019 07:00,23/01/2019 07:00,0,0,0,-1.704,,,,,,,,,,,,,
23/01/2019 08:00,23/01/2019 08:00,0.045,0.038,0.021,-1.475,,,,,,,,,,,,,
23/01/2019 09:00,23/01/2019 09:00,0.165,0.114,0.068,-0.474,,,,,,,,,,,,,
23/01/2019 10:00,23/01/2019 10:00,0.378,0.328,0.08,0.778,,,,,,,,,,,,,
23/01/2019 11:00,23/01/2019 11:00,0.449,0.419,0.072,1.872,,,,,,,,,,,,,
23/01/2019 12:00,23/01/2019 12:00,0.376,0.335,0.075,2.51,,,,,,,,,,,,,
23/01/2019 13:00,23/01/2019 13:00,0.24,0.18,0.083,2.715,,,,,,,,,,,,,
23/01/2019 14:00,23/01/2019 14:00,0.125,0.075,0.069,2.519,,,,,,,,,,,,,
23/01/2019 15:00,23/01/2019 15:00,0.027,0.002,0.039,0.655,,,,,,,,,,,,,
23/01/2019 16:00,23/01/2019 16:00,0,0,0.002,-1.587,,,,,,,,,,,,,
23/01/2019 17:00,23/01/2019 17:00,0,0,0,-1.82,,,,,,,,,,,,,
23/01/2019 18:00,23/01/2019 18:00,0,0,0,-1.716,,,,,,,,,,,,,
23/01/2019 19:00,23/01/2019 19:00,0,0,0,-1.515,,,,,,,,,,,,,
23/01/2019 20:00,23/01/2019 20:00,0,0,0,-1.482,,,,,,,,,,,,,
23/01/2019 21:00,23/01/2019 21:00,0,0,0,-1.395,,,,,,,,,,,,,
23/01/2019 22:00,23/01/2019 22:00,0,0,0,-0.953,,,,,,,,,,,,,
23/01/2019 23:00,23/01/2019 23:00,0,0,0,-0.776,,,,,,,,,,,,,
24/01/2019 00:00,24/01/2019 00:00,0,0,0,-0.846,,,,,,,,,,,,,
24/01/2019 01:00,24/01/2019 01:00,0,0,0,-0.902,,,,,,,,,,,,,
24/01/2019 02:00,24/01/2019 02:00,0,0,0,-0.902,,,,,,,,,,,,,
24/01/2019 03:00,24/01/2019 03:00,0,0,0,-0.664,,,,,,,,,,,,,
24/01/2019 04:00,24/01/2019 04:00,0,0,0,-0.446,,,,,,,,,,,,,
24/01/2019 05:00,24/01/2019 05:00,0,0,0,-0.388,,,,,,,,,,,,,
24/01/2019 06:00,24/01/2019 06:00,0,0,0,-0.196,,,,,,,,,,,,,
24/01/2019 07:00,24/01/2019 07:00,0,0,0,-0.024,,,,,,,,,,,,,
24/01/2019 08:00,24/01/2019 08:00,0.003,0.002,0.009,0.322,,,,,,,,,,,,,
24/01/2019 09:00,24/01/2019 09:00,0.025,0.004,0.035,1.113,,,,,,,,,,,,,
24/01/2019 10:00,24/01/2019 10:00,0.044,0.004,0.055,1.916,,,,,,,,,,,,,
24/01/2019 11:00,24/01/2019 11:00,0.054,0.004,0.066,2.635,,,,,,,,,,,,,
24/01/2019 12:00,24/01/2019 12:00,0.068,0.006,0.08,3.292,,,,,,,,,,,,,
24/01/2019 13:00,24/01/2019 13:00,0.068,0.006,0.08,3.836,,,,,,,,,,,,,
24/01/2019 14:00,24/01/2019 14:00,0.044,0.003,0.058,3.826,,,,,,,,,,,,,
24/01/2019 15:00,24/01/2019 15:00,0.014,0,0.025,3.016,,,,,,,,,,,,,
24/01/2019 16:00,24/01/2019 16:00,0,0,0.001,2.46,,,,,,,,,,,,,
